Tumor_Sample_Barcode	cnt	tmb
TCGA-CC-A8HU-01A-11D-A35Z-10	34	1.03030303030303
TCGA-CC-A8HV-01A-11D-A35Z-10	45	1.36363636363636
TCGA-CC-A9FS-01A-11D-A36X-10	36	1.09090909090909
TCGA-CC-A9FU-01A-11D-A36X-10	21	0.636363636363636
TCGA-CC-A9FV-01A-11D-A36X-10	6	0.181818181818182
TCGA-CC-A9FW-01A-11D-A36X-10	47	1.42424242424242
TCGA-CD-5798-01A-11D-1600-08	23	0.696969696969697
TCGA-CD-5799-01A-11D-1600-08	3	0.0909090909090909
TCGA-CD-5800-01A-11D-1600-08	32	0.96969696969697
TCGA-CD-5801-01A-11D-1600-08	105	3.18181818181818
TCGA-CD-5802-01A-11D-1600-08	12	0.363636363636364
TCGA-CD-5803-01A-11D-1600-08	7	0.212121212121212
TCGA-CD-5804-01A-12D-2053-08	19	0.575757575757576
TCGA-CD-5813-01A-11D-1600-08	38	1.15151515151515
TCGA-CD-8524-01A-11D-2340-08	37	1.12121212121212
TCGA-CD-8525-01A-11D-2340-08	15	0.454545454545455
TCGA-CD-8526-01A-11D-2340-08	10	0.303030303030303
TCGA-CD-8527-01A-11D-2340-08	57	1.72727272727273
TCGA-CD-8528-01A-11D-2340-08	18	0.545454545454545
TCGA-CD-8529-01A-11D-2340-08	131	3.96969696969697
TCGA-CD-8530-01A-11D-2340-08	18	0.545454545454545
TCGA-CD-8531-01A-11D-2340-08	58	1.75757575757576
TCGA-CD-8532-01A-11D-2340-08	8	0.242424242424242
TCGA-CD-8533-01A-11D-2340-08	36	1.09090909090909
TCGA-CD-8534-01A-11D-2340-08	18	0.545454545454545
TCGA-CD-8535-01A-11D-2340-08	53	1.60606060606061
TCGA-CD-8536-01A-11D-2340-08	208	6.3030303030303
TCGA-CD-A486-01A-11D-A24D-08	26	0.787878787878788
TCGA-CD-A487-01A-21D-A24D-08	38	1.15151515151515
TCGA-CD-A489-01A-11D-A24D-08	19	0.575757575757576
TCGA-CD-A48A-01A-12D-A24D-08	71	2.15151515151515
TCGA-CD-A48C-01A-11D-A24D-08	50	1.51515151515152
TCGA-CD-A4MG-01A-11D-A25D-08	606	18.3636363636364
TCGA-CD-A4MH-01A-11D-A25D-08	19	0.575757575757576
TCGA-CD-A4MI-01A-21D-A25D-08	246	7.45454545454545
TCGA-CD-A4MJ-01A-11D-A25D-08	154	4.66666666666667
TCGA-CE-A13K-01A-11D-A10S-08	2	0.0606060606060606
TCGA-CE-A3MD-01A-11D-A20C-08	4	0.121212121212121
TCGA-CE-A3ME-01A-11D-A20C-08	1	0.0303030303030303
TCGA-CE-A481-01A-21D-A23U-08	4	0.121212121212121
TCGA-CE-A482-01A-11D-A23U-08	2	0.0606060606060606
TCGA-CE-A483-01A-11D-A23U-08	1	0.0303030303030303
TCGA-CE-A484-01A-11D-A23U-08	2	0.0606060606060606
TCGA-CE-A485-01A-11D-A23U-08	2	0.0606060606060606
TCGA-CF-A1HR-01A-11D-A13W-08	76	2.3030303030303
TCGA-CF-A1HS-01A-11D-A13W-08	71	2.15151515151515
TCGA-CF-A27C-01A-11D-A16O-08	35	1.06060606060606
TCGA-CF-A3MF-01A-12D-A21A-08	4	0.121212121212121
TCGA-CF-A3MG-01A-11D-A20D-08	36	1.09090909090909
TCGA-CF-A3MH-01A-11D-A20D-08	6	0.181818181818182
TCGA-CF-A3MI-01A-11D-A20D-08	17	0.515151515151515
TCGA-CF-A47S-01A-11D-A23U-08	9	0.272727272727273
TCGA-CF-A47T-01A-11D-A23U-08	5	0.151515151515152
TCGA-CF-A47V-01A-11D-A23U-08	19	0.575757575757576
TCGA-CF-A47W-01A-11D-A23U-08	6	0.181818181818182
TCGA-CF-A47X-01A-31D-A23U-08	81	2.45454545454545
TCGA-CF-A47Y-01A-11D-A23U-08	21	0.636363636363636
TCGA-CF-A5U8-01A-11D-A289-08	12	0.363636363636364
TCGA-CF-A5UA-01A-11D-A289-08	17	0.515151515151515
TCGA-CF-A7I0-01A-22D-A34U-08	12	0.363636363636364
TCGA-CF-A8HX-01A-11D-A364-08	10	0.303030303030303
TCGA-CF-A8HY-01A-11D-A364-08	25	0.757575757575758
TCGA-CF-A9FF-01A-11D-A38G-08	29	0.878787878787879
TCGA-CF-A9FH-01A-11D-A38G-08	9	0.272727272727273
TCGA-CF-A9FL-01A-11D-A38G-08	16	0.484848484848485
TCGA-CF-A9FM-01A-11D-A38G-08	7	0.212121212121212
TCGA-CG-4300-01A-01D-1158-08	30	0.909090909090909
TCGA-CG-4301-01A-01D-1158-08	13	0.393939393939394
TCGA-CG-4304-01A-01D-1158-08	20	0.606060606060606
TCGA-CG-4305-01A-01D-1158-08	296	8.96969696969697
TCGA-CG-4306-01A-01D-1158-08	246	7.45454545454545
TCGA-CG-4436-01A-01D-1158-08	33	1
TCGA-CG-4437-01A-01D-1800-08	149	4.51515151515152
TCGA-CG-4438-01A-01D-1158-08	41	1.24242424242424
TCGA-CG-4440-01A-01D-1158-08	32	0.96969696969697
TCGA-CG-4441-01A-01D-1800-08	28	0.848484848484849
TCGA-CG-4442-01A-01D-1158-08	369	11.1818181818182
TCGA-CG-4443-01A-01D-1158-08	30	0.909090909090909
TCGA-CG-4444-01A-01D-1158-08	28	0.848484848484849
TCGA-CG-4449-01A-01D-1158-08	25	0.757575757575758
TCGA-CG-4455-01A-01D-1158-08	11	0.333333333333333
TCGA-CG-4460-01A-01D-1158-08	437	13.2424242424242
TCGA-CG-4462-01A-01D-1158-08	20	0.606060606060606
TCGA-CG-4465-01A-01D-1158-08	166	5.03030303030303
TCGA-CG-4466-01A-01D-1158-08	52	1.57575757575758
TCGA-CG-4469-01A-01D-1158-08	79	2.39393939393939
TCGA-CG-4474-01A-02D-1158-08	23	0.696969696969697
TCGA-CG-4475-01A-01D-1158-08	18	0.545454545454545
TCGA-CG-4476-01A-01D-1158-08	42	1.27272727272727
TCGA-CG-4477-01A-01D-1158-08	63	1.90909090909091
TCGA-CG-5716-01A-21D-1800-08	2	0.0606060606060606
TCGA-CG-5717-01A-11D-1600-08	28	0.848484848484849
TCGA-CG-5718-01A-11D-1600-08	15	0.454545454545455
TCGA-CG-5719-01A-11D-1600-08	16	0.484848484848485
TCGA-CG-5720-01A-11D-1600-08	15	0.454545454545455
TCGA-CG-5721-01A-11D-1600-08	1141	34.5757575757576
TCGA-CG-5722-01A-21D-1600-08	24	0.727272727272727
TCGA-CG-5723-01A-11D-1600-08	430	13.030303030303
TCGA-CG-5724-01A-11D-1600-08	30	0.909090909090909
TCGA-CG-5725-01A-11D-1600-08	50	1.51515151515152
TCGA-CG-5726-01A-11D-1600-08	284	8.60606060606061
TCGA-CG-5727-01A-11D-1600-08	28	0.848484848484849
TCGA-CG-5728-01A-11D-1600-08	348	10.5454545454545
TCGA-CG-5730-01A-11D-1600-08	30	0.909090909090909
TCGA-CG-5732-01A-11D-1600-08	11	0.333333333333333
TCGA-CG-5733-01A-11D-1600-08	274	8.3030303030303
TCGA-CG-5734-01A-11D-1600-08	22	0.666666666666667
TCGA-CH-5737-01A-11D-1576-08	13	0.393939393939394
TCGA-CH-5738-01A-11D-1576-08	7	0.212121212121212
TCGA-CH-5739-01A-11D-1576-08	12	0.363636363636364
TCGA-CH-5740-01A-11D-1576-08	5	0.151515151515152
TCGA-CH-5741-01A-11D-1576-08	6	0.181818181818182
TCGA-CH-5744-01A-11D-1576-08	5	0.151515151515152
TCGA-CH-5745-01A-11D-1576-08	3	0.0909090909090909
TCGA-CH-5746-01A-11D-1576-08	1	0.0303030303030303
TCGA-CH-5748-01A-11D-1576-08	8	0.242424242424242
TCGA-CH-5750-01A-11D-1576-08	7	0.212121212121212
TCGA-CH-5751-01A-11D-1576-08	9	0.272727272727273
TCGA-CH-5752-01A-11D-1576-08	14	0.424242424242424
TCGA-CH-5753-01A-11D-1576-08	14	0.424242424242424
TCGA-CH-5754-01A-11D-1576-08	32	0.96969696969697
TCGA-CH-5761-01A-11D-1576-08	15	0.454545454545455
TCGA-CH-5762-01A-11D-1576-08	17	0.515151515151515
TCGA-CH-5763-01A-11D-1576-08	2	0.0606060606060606
TCGA-CH-5764-01A-21D-1576-08	8	0.242424242424242
TCGA-CH-5765-01A-11D-1576-08	7	0.212121212121212
TCGA-CH-5766-01A-11D-1576-08	5	0.151515151515152
TCGA-CH-5767-01A-11D-1786-08	8	0.242424242424242
TCGA-CH-5768-01A-11D-1576-08	11	0.333333333333333
TCGA-CH-5769-01A-11D-1576-08	21	0.636363636363636
TCGA-CH-5771-01A-21D-1576-08	7	0.212121212121212
TCGA-CH-5772-01A-11D-1576-08	11	0.333333333333333
TCGA-CH-5788-01A-11D-1576-08	8	0.242424242424242
TCGA-CH-5789-01A-11D-1576-08	1	0.0303030303030303
TCGA-CH-5790-01A-11D-1576-08	5	0.151515151515152
TCGA-CH-5791-01A-11D-1576-08	10	0.303030303030303
TCGA-CH-5792-01A-11D-1576-08	10	0.303030303030303
TCGA-CH-5794-01A-11D-1576-08	8	0.242424242424242
TCGA-CI-6619-01B-11D-1826-10	20	0.606060606060606
TCGA-CI-6620-01A-11D-1826-10	12	0.363636363636364
TCGA-CI-6621-01A-11D-1826-10	36	1.09090909090909
TCGA-CI-6622-01A-11D-1826-10	23	0.696969696969697
TCGA-CI-6623-01B-11D-1826-10	18	0.545454545454545
TCGA-CI-6624-01C-11D-1826-10	86	2.60606060606061
TCGA-CJ-4634-01A-02D-1386-10	25	0.757575757575758
TCGA-CJ-4636-01A-02D-1386-10	14	0.424242424242424
TCGA-CJ-4637-01A-02D-1386-10	11	0.333333333333333
TCGA-CJ-4638-01A-02D-1386-10	25	0.757575757575758
TCGA-CJ-4639-01A-02D-1386-10	26	0.787878787878788
TCGA-CJ-4640-01A-02D-1386-10	17	0.515151515151515
TCGA-CJ-4641-01A-02D-1386-10	16	0.484848484848485
TCGA-CJ-4643-01A-02D-1386-10	29	0.878787878787879
TCGA-CJ-4644-01A-02D-1386-10	19	0.575757575757576
TCGA-CJ-4869-01A-02D-1429-08	28	0.848484848484849
TCGA-CJ-4882-01A-02D-1429-08	22	0.666666666666667
TCGA-CJ-4899-01A-01D-1462-08	8	0.242424242424242
TCGA-CJ-4900-01A-01D-1462-08	18	0.545454545454545
TCGA-CJ-4901-01A-01D-1429-08	20	0.606060606060606
TCGA-CJ-4902-01A-01D-1429-08	19	0.575757575757576
TCGA-CJ-4903-01A-01D-1429-08	15	0.454545454545455
TCGA-CJ-4904-01A-02D-1429-08	16	0.484848484848485
TCGA-CJ-4905-01A-02D-1429-08	17	0.515151515151515
TCGA-CJ-4907-01A-01D-1429-08	20	0.606060606060606
TCGA-CJ-4908-01A-01D-1429-08	9	0.272727272727273
TCGA-CJ-4912-01A-01D-1429-08	20	0.606060606060606
TCGA-CJ-4913-01A-01D-1429-08	22	0.666666666666667
TCGA-CJ-4916-01A-01D-1429-08	13	0.393939393939394
TCGA-CJ-4918-01A-01D-1429-08	23	0.696969696969697
TCGA-CJ-4920-01A-01D-1429-08	44	1.33333333333333
TCGA-CJ-4923-01A-01D-1429-08	21	0.636363636363636
TCGA-CJ-5671-01A-11D-1534-10	24	0.727272727272727
TCGA-CJ-5672-01A-11D-1534-10	38	1.15151515151515
TCGA-CJ-5675-01A-11D-1534-10	19	0.575757575757576
TCGA-CJ-5676-01A-11D-1534-10	20	0.606060606060606
TCGA-CJ-5677-01A-11D-1534-10	24	0.727272727272727
TCGA-CJ-5678-01A-11D-1534-10	16	0.484848484848485
TCGA-CJ-5679-01A-11D-1534-10	22	0.666666666666667
TCGA-CJ-5680-01A-11D-1534-10	12	0.363636363636364
TCGA-CJ-5681-01A-11D-1534-10	7	0.212121212121212
TCGA-CJ-5682-01A-11D-1534-10	23	0.696969696969697
TCGA-CJ-5683-01A-11D-1534-10	18	0.545454545454545
TCGA-CJ-5684-01A-11D-1534-10	7	0.212121212121212
TCGA-CJ-5686-01A-11D-1669-08	21	0.636363636363636
TCGA-CJ-5689-01A-11D-1534-10	23	0.696969696969697
TCGA-CJ-6027-01A-11D-1669-08	32	0.96969696969697
TCGA-CJ-6028-01A-11D-1669-08	20	0.606060606060606
TCGA-CJ-6030-01A-11D-1669-08	37	1.12121212121212
TCGA-CJ-6031-01A-11D-1669-08	24	0.727272727272727
TCGA-CJ-6032-01A-11D-1669-08	10	0.303030303030303
TCGA-CJ-6033-01A-11D-1669-08	20	0.606060606060606
TCGA-CK-4947-01B-11D-1650-10	28	0.848484848484849
TCGA-CK-4948-01B-11D-1650-10	26	0.787878787878788
TCGA-CK-4950-01A-01D-1719-10	42	1.27272727272727
TCGA-CK-4951-01A-01D-1408-10	1252	37.9393939393939
TCGA-CK-4952-01A-01D-1719-10	34	1.03030303030303
TCGA-CK-5912-01A-11D-1650-10	26	0.787878787878788
TCGA-CK-5913-01A-11D-1650-10	213	6.45454545454545
TCGA-CK-5914-01A-11D-1650-10	30	0.909090909090909
TCGA-CK-5915-01A-11D-1650-10	24	0.727272727272727
TCGA-CK-5916-01A-11D-1650-10	435	13.1818181818182
TCGA-CK-6746-01A-11D-1835-10	341	10.3333333333333
TCGA-CK-6747-01A-11D-1835-10	61	1.84848484848485
TCGA-CK-6748-01A-11D-1835-10	10	0.303030303030303
TCGA-CK-6751-01A-11D-1835-10	44	1.33333333333333
TCGA-CL-4957-01A-01D-1733-10	27	0.818181818181818
TCGA-CL-5917-01A-11D-1657-10	10	0.303030303030303
TCGA-CL-5918-01A-11D-1657-10	30	0.909090909090909
TCGA-CM-4743-01A-01D-1719-10	341	10.3333333333333
TCGA-CM-4744-01A-01D-1408-10	39	1.18181818181818
TCGA-CM-4746-01A-01D-1408-10	166	5.03030303030303
TCGA-CM-4747-01A-01D-1408-10	25	0.757575757575758
TCGA-CM-4748-01A-01D-1408-10	18	0.545454545454545
TCGA-CM-4750-01A-01D-1408-10	23	0.696969696969697
TCGA-CM-4751-01A-02D-1835-10	26	0.787878787878788
TCGA-CM-4752-01A-01D-1408-10	41	1.24242424242424
TCGA-CM-5341-01A-01D-1408-10	39	1.18181818181818
TCGA-CM-5344-01A-21D-1719-10	16	0.484848484848485
TCGA-CM-5348-01A-21D-1719-10	40	1.21212121212121
TCGA-CM-5349-01A-21D-1719-10	26	0.787878787878788
TCGA-CM-5860-01A-01D-1650-10	25	0.757575757575758
TCGA-CM-5861-01A-01D-1650-10	397	12.030303030303
TCGA-CM-5862-01A-01D-1650-10	15	0.454545454545455
TCGA-CM-5863-01A-21D-1835-10	16	0.484848484848485
TCGA-CM-5864-01A-01D-1650-10	52	1.57575757575758
TCGA-CM-5868-01A-01D-1650-10	26	0.787878787878788
TCGA-CM-6161-01A-11D-1650-10	25	0.757575757575758
TCGA-CM-6162-01A-11D-1650-10	232	7.03030303030303
TCGA-CM-6163-01A-11D-1650-10	18	0.545454545454545
TCGA-CM-6164-01A-11D-1650-10	23	0.696969696969697
TCGA-CM-6165-01A-11D-1650-10	32	0.96969696969697
TCGA-CM-6166-01A-11D-1650-10	17	0.515151515151515
TCGA-CM-6167-01A-11D-1650-10	23	0.696969696969697
TCGA-CM-6168-01A-11D-1650-10	50	1.51515151515152
TCGA-CM-6169-01A-11D-1650-10	21	0.636363636363636
TCGA-CM-6170-01A-11D-1650-10	24	0.727272727272727
TCGA-CM-6171-01A-11D-1650-10	333	10.0909090909091
TCGA-CM-6172-01A-11D-1650-10	17	0.515151515151515
TCGA-CM-6674-01A-11D-1835-10	253	7.66666666666667
TCGA-CM-6675-01A-11D-1835-10	23	0.696969696969697
TCGA-CM-6676-01A-11D-1835-10	32	0.96969696969697
TCGA-CM-6677-01A-11D-1835-10	39	1.18181818181818
TCGA-CM-6678-01A-11D-1835-10	36	1.09090909090909
TCGA-CM-6679-01A-11D-1835-10	18	0.545454545454545
TCGA-CM-6680-01A-11D-1835-10	18	0.545454545454545
TCGA-CN-4723-01A-01D-1434-08	230	6.96969696969697
TCGA-CN-4725-01A-01D-1434-08	15	0.454545454545455
TCGA-CN-4726-01A-01D-1434-08	13	0.393939393939394
TCGA-CN-4727-01A-01D-1434-08	119	3.60606060606061
TCGA-CN-4728-01A-01D-1434-08	37	1.12121212121212
TCGA-CN-4729-01A-01D-1434-08	35	1.06060606060606
TCGA-CN-4730-01A-01D-1434-08	43	1.3030303030303
TCGA-CN-4731-01A-01D-1434-08	35	1.06060606060606
TCGA-CN-4733-01A-02D-1870-08	3	0.0909090909090909
TCGA-CN-4734-01A-01D-1434-08	39	1.18181818181818
TCGA-CN-4735-01A-01D-1434-08	42	1.27272727272727
TCGA-CN-4736-01A-01D-1434-08	31	0.939393939393939
TCGA-CN-4737-01A-01D-1434-08	11	0.333333333333333
TCGA-CN-4738-01A-02D-1512-08	24	0.727272727272727
TCGA-CN-4739-01A-02D-1512-08	44	1.33333333333333
TCGA-CN-4740-01A-01D-1434-08	40	1.21212121212121
TCGA-CN-4741-01A-01D-1434-08	29	0.878787878787879
TCGA-CN-4742-01A-02D-1512-08	18	0.545454545454545
TCGA-CN-5355-01A-01D-1434-08	29	0.878787878787879
TCGA-CN-5356-01A-01D-1434-08	110	3.33333333333333
TCGA-CN-5358-01A-01D-1512-08	9	0.272727272727273
TCGA-CN-5359-01A-01D-1434-08	51	1.54545454545455
TCGA-CN-5360-01A-01D-1434-08	135	4.09090909090909
TCGA-CN-5361-01A-01D-1434-08	27	0.818181818181818
TCGA-CN-5363-01A-01D-1434-08	56	1.6969696969697
TCGA-CN-5364-01A-01D-1434-08	50	1.51515151515152
TCGA-CN-5365-01A-01D-1434-08	14	0.424242424242424
TCGA-CN-5366-01A-01D-1434-08	20	0.606060606060606
TCGA-CN-5367-01A-01D-1434-08	28	0.848484848484849
TCGA-CN-5369-01A-01D-1434-08	116	3.51515151515152
TCGA-CN-5370-01A-01D-2012-08	27	0.818181818181818
TCGA-CN-5373-01A-01D-1434-08	33	1
TCGA-CN-5374-01A-01D-1434-08	40	1.21212121212121
TCGA-CN-6010-01A-11D-1683-08	508	15.3939393939394
TCGA-CN-6011-01A-11D-1683-08	103	3.12121212121212
TCGA-CN-6012-01A-11D-1683-08	43	1.3030303030303
TCGA-CN-6013-01A-11D-1683-08	45	1.36363636363636
TCGA-CN-6016-01A-11D-1683-08	39	1.18181818181818
TCGA-CN-6018-01A-11D-1683-08	41	1.24242424242424
TCGA-CN-6019-01A-11D-1683-08	36	1.09090909090909
TCGA-CN-6020-01A-11D-1683-08	32	0.96969696969697
TCGA-CN-6021-01A-11D-1683-08	76	2.3030303030303
TCGA-CN-6022-01A-21D-1683-08	17	0.515151515151515
TCGA-CN-6023-01A-11D-1683-08	31	0.939393939393939
TCGA-CN-6024-01A-11D-1683-08	38	1.15151515151515
TCGA-CN-6988-01A-11D-1912-08	58	1.75757575757576
TCGA-CN-6989-01A-11D-1912-08	26	0.787878787878788
TCGA-CN-6992-01A-11D-1912-08	77	2.33333333333333
TCGA-CN-6994-01A-11D-1912-08	31	0.939393939393939
TCGA-CN-6995-01A-31D-2012-08	46	1.39393939393939
TCGA-CN-6996-01A-11D-1912-08	16	0.484848484848485
TCGA-CN-6997-01A-11D-2012-08	58	1.75757575757576
TCGA-CN-6998-01A-23D-2012-08	13	0.393939393939394
TCGA-CN-A497-01A-11D-A24D-08	70	2.12121212121212
TCGA-CN-A498-01A-11D-A24D-08	30	0.909090909090909
TCGA-CN-A499-01A-11D-A24D-08	10	0.303030303030303
TCGA-CN-A49A-01A-11D-A24D-08	34	1.03030303030303
TCGA-CN-A49B-01A-31D-A24D-08	28	0.848484848484849
TCGA-CN-A49C-01A-11D-A24D-08	15	0.454545454545455
TCGA-CN-A63T-01A-11D-A28R-08	61	1.84848484848485
TCGA-CN-A63U-01A-11D-A30E-08	135	4.09090909090909
TCGA-CN-A63V-01A-11D-A28R-08	23	0.696969696969697
TCGA-CN-A63W-01A-11D-A30E-08	99	3
TCGA-CN-A63Y-01A-11D-A30E-08	44	1.33333333333333
TCGA-CN-A640-01A-21D-A30E-08	17	0.515151515151515
TCGA-CN-A641-01A-11D-A30E-08	57	1.72727272727273
TCGA-CN-A642-01A-12D-A30E-08	23	0.696969696969697
TCGA-CN-A6UY-01A-12D-A34J-08	9	0.272727272727273
TCGA-CN-A6V1-01A-12D-A34J-08	63	1.90909090909091
TCGA-CN-A6V3-01A-12D-A34J-08	47	1.42424242424242
TCGA-CN-A6V6-01A-12D-A34J-08	15	0.454545454545455
TCGA-CN-A6V7-01A-12D-A34J-08	12	0.363636363636364
TCGA-CQ-5323-01A-01D-1683-08	15	0.454545454545455
TCGA-CQ-5324-01A-01D-1683-08	18	0.545454545454545
TCGA-CQ-5325-01A-01D-1683-08	17	0.515151515151515
TCGA-CQ-5326-01A-01D-1870-08	49	1.48484848484848
TCGA-CQ-5327-01A-01D-1683-08	72	2.18181818181818
TCGA-CQ-5329-01A-01D-1683-08	9	0.272727272727273
TCGA-CQ-5330-01A-01D-1683-08	18	0.545454545454545
TCGA-CQ-5331-01A-02D-1870-08	42	1.27272727272727
TCGA-CQ-5332-01A-01D-1683-08	38	1.15151515151515
TCGA-CQ-5333-01A-01D-2394-08	59	1.78787878787879
TCGA-CQ-5334-01A-01D-1683-08	48	1.45454545454545
TCGA-CQ-6218-01A-11D-1912-08	33	1
TCGA-CQ-6219-01A-11D-1912-08	25	0.757575757575758
TCGA-CQ-6220-01A-11D-1912-08	24	0.727272727272727
TCGA-CQ-6221-01A-11D-2078-08	29	0.878787878787879
TCGA-CQ-6222-01A-11D-1912-08	13	0.393939393939394
TCGA-CQ-6223-01A-11D-1912-08	29	0.878787878787879
TCGA-CQ-6224-01A-11D-1912-08	18	0.545454545454545
TCGA-CQ-6225-01A-11D-1912-08	42	1.27272727272727
TCGA-CQ-6227-01A-11D-1912-08	23	0.696969696969697
TCGA-CQ-6228-01A-11D-1912-08	36	1.09090909090909
TCGA-CQ-6229-01A-11D-1912-08	9	0.272727272727273
TCGA-CQ-7063-01A-11D-2394-08	33	1
TCGA-CQ-7064-01A-11D-2394-08	32	0.96969696969697
TCGA-CQ-7065-01A-11D-2078-08	13	0.393939393939394
TCGA-CQ-7068-01A-11D-2078-08	21	0.636363636363636
TCGA-CQ-7069-01A-11D-2394-08	30	0.909090909090909
TCGA-CQ-7071-01A-12D-A30E-08	144	4.36363636363636
TCGA-CQ-7072-01A-21D-A30E-08	36	1.09090909090909
TCGA-CQ-A4C6-01A-11D-A25D-08	27	0.818181818181818
TCGA-CQ-A4C7-01A-11D-A25D-08	18	0.545454545454545
TCGA-CQ-A4C9-01A-11D-A25D-08	19	0.575757575757576
TCGA-CQ-A4CB-01A-11D-A25D-08	21	0.636363636363636
TCGA-CQ-A4CD-01A-21D-A25D-08	47	1.42424242424242
TCGA-CQ-A4CE-01A-11D-A25Y-08	16	0.484848484848485
TCGA-CQ-A4CG-01A-11D-A25Y-08	20	0.606060606060606
TCGA-CQ-A4CH-01A-11D-A25Y-08	5	0.151515151515152
TCGA-CQ-A4CI-01A-11D-A25Y-08	24	0.727272727272727
TCGA-CR-5243-01A-01D-1512-08	17	0.515151515151515
TCGA-CR-5247-01A-01D-2012-08	20	0.606060606060606
TCGA-CR-5248-01A-01D-2012-08	95	2.87878787878788
TCGA-CR-5249-01A-01D-1512-08	4	0.121212121212121
TCGA-CR-5250-01A-01D-1512-08	9	0.272727272727273
TCGA-CR-6467-01A-11D-1870-08	8	0.242424242424242
TCGA-CR-6470-01A-11D-1870-08	13	0.393939393939394
TCGA-CR-6471-01A-11D-1870-08	31	0.939393939393939
TCGA-CR-6472-01A-11D-1870-08	139	4.21212121212121
TCGA-CR-6473-01A-11D-1870-08	25	0.757575757575758
TCGA-CR-6474-01A-11D-1870-08	26	0.787878787878788
TCGA-CR-6477-01A-11D-1870-08	21	0.636363636363636
TCGA-CR-6478-01A-11D-1870-08	33	1
TCGA-CR-6480-01A-11D-1870-08	27	0.818181818181818
TCGA-CR-6481-01A-11D-1870-08	149	4.51515151515152
TCGA-CR-6482-01A-11D-1870-08	12	0.363636363636364
TCGA-CR-6484-01A-11D-1870-08	80	2.42424242424242
TCGA-CR-6487-01A-11D-1870-08	27	0.818181818181818
TCGA-CR-6488-01A-12D-2078-08	8	0.242424242424242
TCGA-CR-6491-01A-11D-1870-08	28	0.848484848484849
TCGA-CR-6492-01A-12D-2078-08	10	0.303030303030303
TCGA-CR-6493-01A-11D-1870-08	10	0.303030303030303
TCGA-CR-7364-01A-11D-2012-08	120	3.63636363636364
TCGA-CR-7365-01A-11D-2012-08	53	1.60606060606061
TCGA-CR-7367-01A-11D-2012-08	53	1.60606060606061
TCGA-CR-7368-01A-11D-2129-08	58	1.75757575757576
TCGA-CR-7369-01A-11D-2129-08	18	0.545454545454545
TCGA-CR-7370-01A-11D-2129-08	129	3.90909090909091
TCGA-CR-7371-01A-11D-2012-08	96	2.90909090909091
TCGA-CR-7372-01A-11D-2012-08	8	0.242424242424242
TCGA-CR-7373-01A-11D-2012-08	32	0.96969696969697
TCGA-CR-7374-01A-11D-2012-08	110	3.33333333333333
TCGA-CR-7376-01A-11D-2129-08	14	0.424242424242424
TCGA-CR-7377-01A-11D-2012-08	24	0.727272727272727
TCGA-CR-7379-01A-11D-2012-08	29	0.878787878787879
TCGA-CR-7380-01A-11D-2012-08	31	0.939393939393939
TCGA-CR-7382-01A-11D-2129-08	19	0.575757575757576
TCGA-CR-7383-01A-11D-2129-08	31	0.939393939393939
TCGA-CR-7385-01A-11D-2012-08	31	0.939393939393939
TCGA-CR-7386-01A-11D-2012-08	58	1.75757575757576
TCGA-CR-7388-01A-11D-2012-08	226	6.84848484848485
TCGA-CR-7389-01A-11D-2012-08	41	1.24242424242424
TCGA-CR-7390-01A-11D-2012-08	54	1.63636363636364
TCGA-CR-7391-01A-11D-2012-08	5	0.151515151515152
TCGA-CR-7392-01A-11D-2012-08	5	0.151515151515152
TCGA-CR-7394-01A-11D-2012-08	38	1.15151515151515
TCGA-CR-7395-01A-11D-2012-08	44	1.33333333333333
TCGA-CR-7397-01A-11D-2012-08	9	0.272727272727273
TCGA-CR-7398-01A-11D-2012-08	88	2.66666666666667
TCGA-CR-7399-01A-11D-2012-08	71	2.15151515151515
TCGA-CR-7401-01A-11D-2012-08	22	0.666666666666667
TCGA-CR-7402-01A-11D-2012-08	293	8.87878787878788
TCGA-CR-7404-01A-11D-2129-08	29	0.878787878787879
TCGA-CS-4938-01B-11D-1893-08	3	0.0909090909090909
TCGA-CS-4941-01A-01D-1468-08	15	0.454545454545455
TCGA-CS-4942-01A-01D-1468-08	6	0.181818181818182
TCGA-CS-4943-01A-01D-1468-08	4	0.121212121212121
TCGA-CS-4944-01A-01D-1468-08	5	0.151515151515152
TCGA-CS-5390-01A-02D-1468-08	11	0.333333333333333
TCGA-CS-5393-01A-01D-1468-08	4	0.121212121212121
TCGA-CS-5394-01A-01D-1468-08	6	0.181818181818182
TCGA-CS-5395-01A-01D-1468-08	10	0.303030303030303
TCGA-CS-5396-01A-02D-1468-08	7	0.212121212121212
TCGA-CS-5397-01A-01D-1893-08	12	0.363636363636364
TCGA-CS-6186-01A-12D-2024-08	12	0.363636363636364
TCGA-CS-6188-01A-11D-1893-08	5	0.151515151515152
TCGA-CS-6290-01A-11D-1705-08	5	0.151515151515152
TCGA-CS-6665-01A-11D-1893-08	15	0.454545454545455
TCGA-CS-6666-01A-11D-1893-08	8	0.242424242424242
TCGA-CS-6667-01A-12D-2024-08	5	0.151515151515152
TCGA-CS-6668-01A-11D-1893-08	5	0.151515151515152
TCGA-CS-6670-01A-11D-1893-08	5	0.151515151515152
TCGA-CU-A0YN-01A-21D-A10S-08	40	1.21212121212121
TCGA-CU-A0YO-01A-11D-A10S-08	25	0.757575757575758
